,dropout,weight_decay,lr,hidden_size,hidden_depth,nonlinearity,run_id,train_loss_mean,train_loss_std,val_loss_mean,val_loss_std,total_loss_mean,total_loss_std,train_r2_0_mean,train_r2_0_std,train_r2_1_mean,train_r2_1_std,train_r2_2_mean,train_r2_2_std,train_r2_3_mean,train_r2_3_std,train_r2_4_mean,train_r2_4_std,val_r2_0_mean,val_r2_0_std,val_r2_1_mean,val_r2_1_std,val_r2_2_mean,val_r2_2_std,val_r2_3_mean,val_r2_3_std,val_r2_4_mean,val_r2_4_std,best_idx
29,0.5837516934138781,1.5697363299209547e-06,4.366834684959499e-05,64,1,relu,29,0.3543055236339569,0.09409478645401802,0.485653018951416,0.14409926010738003,0.3543055236339569,0.09409478645401802,0.47042937322418155,0.10910291437004414,0.738333284812164,0.01434260725704796,0.49520400094994627,0.07640442401081587,0.5722063899981202,0.11745567965761987,0.5338154187757436,0.07483972692856519,0.344896444584262,0.10796638275492967,0.7713054498950848,0.07312638727260505,0.4099337825448095,0.19418042136491642,0.5532594493012531,0.11393106826562298,0.47870003788913407,0.12293245193972503,4
30,0.18109852555650993,1.3301515126516147e-05,4.080192044524064e-05,64,2,sigmoid,30,0.5597267746925354,0.11591513485603873,0.6347514271736145,0.13906489700889405,0.5597267746925354,0.11591513485603873,0.30221001031679917,0.11256534739366036,0.729671635692727,0.04647107126737258,0.2656803871738654,0.11760501386862968,0.41334994320546325,0.1629955375005621,0.36200764251132245,0.1312723763498819,0.19095949698598863,0.06397917455885832,0.7338747648992865,0.09120659801420256,0.20515801439065723,0.1524229169896918,0.3863701184128963,0.09126174140503293,0.2985633051003812,0.13125396865692193,4
31,0.43535661852634727,0.08767236194784722,6.984396358657651e-05,8,2,sigmoid,31,1.0009483814239502,0.0013276530263396733,1.0055389404296875,0.0736163032524319,1.0009483814239502,0.0013276530263396733,-0.005074885861319234,0.008040796499600558,0.0005156562392954589,0.00999522757782685,-0.008916003601867195,0.011869383320258687,-0.010713903699252602,0.009112993119365581,-0.002335769780285446,0.006210132114353698,-0.012583969188256505,0.01870355232548814,0.0003571780040085848,0.0010328155716688556,-0.006668792838360904,0.004229618421466343,-0.025209898351608827,0.03089365365735052,-0.03148237871034225,0.03365897404630113,3
32,0.15037363211633126,4.1014824034375014e-05,6.08644725956887e-05,8,1,relu,32,0.46655928492546084,0.08830778813564413,0.5909639000892639,0.1280582096890444,0.46655928492546084,0.08830778813564413,0.39949721856039205,0.07640436571449322,0.7442268310353087,0.026982622083105992,0.4272118011342207,0.08640147515238573,0.5342793324553774,0.11447674174891266,0.4457997958525852,0.10622984076616944,0.20829850813943365,0.06390752607014559,0.7386196249784404,0.06773592662947937,0.2751540168735637,0.14891580009932612,0.4469601495036411,0.12795345803952396,0.35311775378670335,0.12096185881697918,4
33,0.33442127479435013,4.980169576120716e-06,8.117711375099983e-05,16,2,relu,33,0.46014460921287537,0.08449660029647865,0.5740599811077118,0.1336703312173523,0.46014460921287537,0.08449660029647865,0.3427893525716642,0.08465851923878555,0.6089244695423682,0.020803020098647648,0.3288019095457472,0.08245316491190594,0.4353757244275379,0.13241438946227385,0.4235181099205626,0.06713946395018047,0.26191431894134104,0.074582571541494,0.6854802611714097,0.07172984261775389,0.3029938818706529,0.12166114234945806,0.46913609190218664,0.11613638326021544,0.4000207232848407,0.16056909950703183,4
34,0.3551610949130698,0.00041458539360106735,0.00018539505516814879,16,2,relu,34,0.3913383066654205,0.06420395817516918,0.5477103412151336,0.14084615630003194,0.3913383066654205,0.06420395817516918,0.4087244358429392,0.08753903448654224,0.613177528118207,0.026469140398609797,0.43541743624432827,0.06145180613919411,0.5251151173658494,0.1075043972570826,0.4581645726751116,0.035226842170408806,0.2951598258731263,0.10692097519387757,0.6694165146714687,0.06358694613743669,0.31785961502179305,0.17654503188264895,0.555679803613877,0.11745763556126661,0.4109309444258858,0.15244149932228374,4
35,0.40996880132860825,3.325621137058756e-05,0.0003755966673398678,64,1,relu,35,0.11308221817016602,0.0647436326683817,0.35838096439838407,0.2523396940843275,0.11308221817016602,0.0647436326683817,0.8088005597105565,0.05008705120868562,0.8781535230648126,0.014114692384903885,0.8207358786474774,0.013520893721180219,0.8476294689161092,0.022297791242487333,0.8320616048188221,0.04026148923574316,0.5109314024240238,0.28144102814220096,0.8029215855711703,0.10163761576157894,0.4930079542844843,0.40514485521453464,0.7341136186532746,0.16673147696408935,0.6574682504125787,0.21785723567399212,4
36,0.30560523922091204,0.03699262058454337,0.00010231521157768715,64,1,relu,36,0.4391948342323303,0.018565862190631204,0.6499303936958313,0.09023854920214373,0.4391948342323303,0.018565862190631204,0.4706468961489764,0.044379559764259405,0.7907561785038375,0.010493454565036971,0.5007400907624702,0.028143070853315563,0.593285496356186,0.025150958790660417,0.5374110322817476,0.029716599372069167,0.14922004561221697,0.026748640322157093,0.7284957146495621,0.05635763563810912,0.1885246355018109,0.08909715462267653,0.35650340810766135,0.06948741302792243,0.2865177093841355,0.07957974086714516,4
37,0.4088154774580414,0.012828127076890851,0.0007856180878914547,16,2,relu,37,0.49670233130455016,0.01555660113698115,0.6863438367843628,0.08605099971211232,0.49670233130455016,0.01555660113698115,0.33420592091084816,0.05043120279466366,0.5525550882925601,0.05396443427741118,0.3731247532164667,0.0340868672921984,0.42215502761125706,0.04787569425932206,0.3800154299917117,0.04394516235469804,0.12414603446623651,0.040129558359731456,0.6225415414087312,0.06324051600682117,0.17226042292868193,0.06750295779392496,0.3607151864414428,0.03661340421496417,0.2561338294161717,0.09327344361388507,4
38,0.22251167953073323,0.010344954838586823,0.00020427544928662393,32,1,sigmoid,38,0.5866392731666565,0.013637613107269988,0.696441400051117,0.08660223588317377,0.5866392731666565,0.013637613107269988,0.28450301999211164,0.03590083183551484,0.7135438321984895,0.021534742644931368,0.25322206089223603,0.027335491182069516,0.39877402873437023,0.04737800666148836,0.36249275731725605,0.03275006635589462,0.12056971725241901,0.03890197805330173,0.7145453891091184,0.06299987967689812,0.11865906885085738,0.06509064533445474,0.2702367592937657,0.09435728702445244,0.2511693942266692,0.05599232811089134,4
39,0.29449116771052675,0.00044927110256234686,4.7417217549047214e-05,32,3,relu,39,0.3884690165519714,0.10540563121106086,0.520913815498352,0.1612817065292598,0.3884690165519714,0.10540563121106086,0.45189692393265785,0.08863323032846701,0.6923461829502149,0.008347946289728306,0.493892895451346,0.050212370669732144,0.5309737581813564,0.10944837034375358,0.43831394112859723,0.08075646309329963,0.34183780766692023,0.13863090616560544,0.7463042449906684,0.06784968229355873,0.3534513699054144,0.2079248932621097,0.541823818307113,0.14595923890913504,0.39311564016350464,0.1470499868051976,4
40,0.5756600045000551,5.917643221480246e-05,0.0008850266458398573,32,2,relu,40,0.3337858855724335,0.0319978161112063,0.5316826045513153,0.1404222518071101,0.3337858855724335,0.0319978161112063,0.4765295375841223,0.05024629262373876,0.6185829026997651,0.026167311902610083,0.49130190741296975,0.038866410860462476,0.5537341140028906,0.044950232139928686,0.47239288539590313,0.035418273672731926,0.3308076382843987,0.12309837874610248,0.6430427144883069,0.06457967945553296,0.3566788811830723,0.17266193917600348,0.5688576416502651,0.10773753293358047,0.4286510331286751,0.13080116996581095,4
41,0.09592024923642346,0.01909207675160749,0.0001061220071159654,32,2,relu,41,0.32199111580848694,0.048263993117861385,0.590626472234726,0.08828210616104622,0.32199111580848694,0.048263993117861385,0.6279212327798204,0.07748270703822764,0.8184060782794316,0.006591583702336457,0.6582818201194877,0.052441353912990325,0.7102634887417334,0.06510025965373094,0.6370624651956164,0.04519105094830794,0.20742538039753802,0.04965519820316381,0.7311678124543586,0.0549924095177235,0.23614269993502907,0.17077055870223232,0.4292217672071601,0.06057856316369819,0.3758205022331071,0.09416330535842685,4
42,0.2356054059282566,1.6518529604559282e-06,0.0005239666704600742,8,1,sigmoid,42,0.38246703147888184,0.05818929583463018,0.5385514497756958,0.11980156840230138,0.38246703147888184,0.05818929583463018,0.4149162209444558,0.09702871456450056,0.6779259639093801,0.03820168335960368,0.4714735082506828,0.05018326773615507,0.584202309081868,0.05997212931135362,0.49109305288987776,0.057279538215713466,0.2609567371152768,0.06580776105359443,0.7131218189079443,0.07581375702737496,0.32400231574662,0.18038794107450154,0.5453035366257368,0.10596538568930512,0.42004087830020664,0.12454534574335491,4
43,0.05535610224415994,2.8007631777714273e-06,0.0007508313167692909,16,1,sigmoid,43,0.1955089122056961,0.06744260351664814,0.4988285779953003,0.18748503988633683,0.1955089122056961,0.06744260351664814,0.7717692077629152,0.06925639964747281,0.8724857597759227,0.014118300137714642,0.823494578356685,0.025366839226308103,0.8377341998029584,0.04497238149142453,0.7767152561405227,0.04828286675816437,0.3242621642054003,0.2431033407131494,0.7302168762664356,0.11491214771758762,0.35547460382054036,0.39914971326991255,0.5481811285865774,0.09655682779640501,0.47504588452404145,0.1428442063917418,4
44,0.05607567386647041,0.0007387042512274601,0.00019506034548127056,64,3,sigmoid,44,0.36075847744941714,0.09185010968104378,0.5779857277870178,0.1274981388550468,0.36075847744941714,0.09185010968104378,0.5436525808565943,0.10456839738051553,0.7867651595862921,0.011629689079648254,0.6156129754383277,0.07784416979278892,0.6353569073698451,0.16659744708214197,0.5544114382891083,0.07081331797407224,0.28369844073569445,0.12744237000788636,0.7131534676283375,0.07922151792514563,0.2506934367769168,0.2597522205227849,0.4432254787161061,0.10082975278131671,0.35186003369872754,0.09379454449081018,4
45,0.4540671856421335,6.602291920564607e-05,0.0004364852676978173,8,1,relu,45,0.44575305581092833,0.03402033346413487,0.5965617001056671,0.11174290164595557,0.44575305581092833,0.03402033346413487,0.35310216138269535,0.04765682628880506,0.529934669820817,0.05483949646286966,0.37011751352189315,0.04878592907988888,0.5235245774098155,0.033055695069411174,0.3906421297716082,0.08910453221437603,0.2352497780096014,0.05382996350835538,0.5980320621484484,0.06098506807922186,0.26707422590678764,0.13156474648136507,0.4888132888265882,0.09417928320047177,0.3965089363716665,0.13528127804030718,4
46,0.5754999618211335,0.0005120423283170096,0.00012987445915720597,64,1,sigmoid,46,0.48886352181434634,0.06789044660779543,0.606176495552063,0.09707806484052894,0.48886352181434634,0.06789044660779543,0.3285556720663196,0.06615340270240104,0.70634689814975,0.019231164638809334,0.3406157984835468,0.05168574498146491,0.44898165460753764,0.09937093163660853,0.42082110517815946,0.05915507170911119,0.20264038263569234,0.012525599984538113,0.7461064841956679,0.06837716640717605,0.23121618187054596,0.11100152086579917,0.42720270609260336,0.04429254963113217,0.33293267543255833,0.07376680725314706,4
47,0.05848121323529391,7.791257289381855e-05,5.075350912866526e-05,16,1,sigmoid,47,0.5369065463542938,0.10286398448504992,0.6268980443477631,0.12200169866277477,0.5369065463542938,0.10286398448504992,0.33715053680678686,0.10295819521982214,0.7464676574382034,0.04463605807518503,0.3571309024730683,0.10445565290013624,0.44920951819053545,0.13483052571397683,0.4204427475556627,0.11027546919606633,0.18985392199189183,0.030230696265578054,0.7329343417310976,0.08872683013379642,0.24561179633061822,0.156981349651053,0.3720077794447745,0.06637717449133232,0.30241025123217435,0.09297153067172824,4
48,0.4893142912611413,0.01595613428975356,0.00011393373674722466,64,2,sigmoid,48,0.8229011297225952,0.007819328874808868,0.8422157764434814,0.07877886132667088,0.8229011297225952,0.007819328874808868,0.02562434427934852,0.012421427374118804,0.4616763332116391,0.02403431078191056,0.0028279503838339213,0.0030548038830286056,0.11123992451953009,0.032472248901192054,0.09215502871135768,0.012840049292318865,0.007428008873144543,0.020913709570890917,0.5715703581155246,0.06426624974792146,-0.012885259668161453,0.009219988163387404,0.09190339149567972,0.0835675942086648,0.08623057059486064,0.048753569130729875,3
49,0.5620478842736731,0.0005795735094462117,8.099449189794548e-05,8,1,relu,49,0.5975289106369018,0.056980029558041045,0.6699434697628022,0.11581610601828829,0.5975289106369018,0.056980029558041045,0.21451350124320134,0.048940407781065225,0.48969693655873064,0.048838583003903514,0.22400705885601044,0.055160981467016965,0.344640403515527,0.07004689661306444,0.27538988274180076,0.08294437057227065,0.1967795456290151,0.05890013448731496,0.6010574964480045,0.05934232993634227,0.21399030257288895,0.08154937084245424,0.33432050443430894,0.09710888526165225,0.2880454565867091,0.12300519306596652,4
50,0.5753896331180841,0.0016716900504590742,0.0002917021730257057,32,1,relu,50,0.30247761905193327,0.049348245725405186,0.5369768798351288,0.13478494013833994,0.30247761905193327,0.049348245725405186,0.5632858876254303,0.08649647833783623,0.6833812827767789,0.021754118829923216,0.5926512842251475,0.042662056400791175,0.6319864055613758,0.047156864185071166,0.5800789986171708,0.06219662660762728,0.2482712784507804,0.0954270682642756,0.7212978132154662,0.07371232216077252,0.3061370242937328,0.1739446933588738,0.5403501506128509,0.11244367737617572,0.45732279073249504,0.1281005764748889,4
51,0.5072146090921439,0.00020827026909565348,9.54101927958772e-05,64,1,relu,51,0.2290041118860245,0.0841922674021447,0.4220887929201126,0.1674744125780408,0.2290041118860245,0.0841922674021447,0.6359128982716299,0.10431463688427484,0.8029042838005227,0.026689455651102957,0.6759851659796994,0.06177333524448033,0.7214872462545658,0.07497836603389868,0.6719414944499381,0.06197561585809796,0.40709749581318366,0.1622462794854846,0.7829669088320882,0.08691192107770382,0.46764691018261245,0.2527294823760362,0.6436315439563911,0.12019159580458559,0.5663743862022776,0.14645943121689312,4
52,0.5216931183279793,0.0005360286656769621,0.00032355541858169584,8,3,relu,52,0.7324483513832092,0.03238659190107377,0.785039484500885,0.0863810841455696,0.7324483513832092,0.03238659190107377,0.0847176771894244,0.02369403720726351,0.28560843364885796,0.05396667782112675,0.05931545558882963,0.03529081089314086,0.17128965668622895,0.03329814085022595,0.14439136108995557,0.06416012428400926,0.10709230183896692,0.028131086532044172,0.4530802310764007,0.05095187110908903,0.057449441591107896,0.029800720628492115,0.2365006758811509,0.05368171324029695,0.20256389397929903,0.06947138378714864,4
53,0.503707780091798,0.00024442596509985663,0.00016997603927732064,16,1,relu,53,0.3824440181255341,0.058412651486285716,0.5429052174091339,0.11789050922604788,0.3824440181255341,0.058412651486285716,0.3958993758772156,0.06069722979617173,0.6073109426699574,0.04887648071600144,0.4640471297698909,0.043142212137120044,0.5134988383520003,0.10404934767176016,0.47299324780212704,0.04518027129210353,0.24107435235581973,0.06830649262252163,0.7005290294236212,0.06401246577212014,0.3276989437266624,0.14480427372793542,0.5512169305503627,0.08530371059099853,0.4436693945494136,0.11846590833293978,4
54,0.15116459294765575,0.007837822487508153,0.0004170740885774212,64,1,relu,54,0.19605689644813537,0.03005922647681218,0.6206880331039428,0.11733443305864312,0.19605689644813537,0.03005922647681218,0.8403071202567857,0.043409509901476344,0.9096936259816057,0.012467731798955302,0.8564161002147568,0.01740501782636744,0.8741410832199458,0.0172227224298259,0.8550837261175193,0.017737205406430055,0.13039622519226343,0.040413711714155455,0.7456990785737075,0.061463217659262784,0.1865703969740713,0.18355893050804634,0.4287603089280492,0.08734330885250868,0.3482489438258131,0.1567499205269983,4
55,0.5889838082424413,0.005980574829564875,0.0002744828440732429,16,2,sigmoid,55,0.8243485569953919,0.0057621958863109494,0.8417878389358521,0.0784894138582661,0.8243485569953919,0.0057621958863109494,0.050810855421790355,0.01843673241686211,0.36164758672339664,0.025523683544264392,0.006733757030882681,0.007012712553823316,0.10220272110289182,0.03720500294797444,0.08455617226709844,0.03173522687850125,0.03306164907900078,0.02272546814256426,0.5361252881055529,0.05054262383981676,-0.004936824093736214,0.018066099026013967,0.10850764547773724,0.06728464558414178,0.07950272035533934,0.04686608798766798,4
56,0.09777265562796322,6.400165628871533e-05,0.00018388316921317887,16,2,sigmoid,56,0.41400455832481386,0.12318514079120037,0.5358478486537933,0.1457589313602493,0.41400455832481386,0.12318514079120037,0.4213827646816178,0.13833616153622386,0.7454874758546775,0.0230912530704747,0.4576692369170294,0.1747178585155091,0.5871039896035819,0.1411722393519092,0.49685294917496636,0.08606161948329788,0.3068404033148037,0.10105465926167778,0.7466338111545975,0.05550872878819863,0.326737711154906,0.21648341875063007,0.5181670860260572,0.12063410083004758,0.4050989861375779,0.14020646101371378,4
57,0.18765197746411458,9.79082413483361e-06,0.0007840237542538115,32,1,relu,57,0.11351094022393227,0.07139412427156827,0.428406634926796,0.3322254617257971,0.11351094022393227,0.07139412427156827,0.8735227609487562,0.02673506491023731,0.9059480849961183,0.009722715908487781,0.8706008168115197,0.019235183079387624,0.894399143961268,0.014332411012144946,0.8697138922030039,0.0297211436291101,0.47876930041080057,0.3489475011111328,0.7515126698615724,0.16469485790529695,0.422281447181288,0.525648348597914,0.6620953756740504,0.2013682705075861,0.5421337986173315,0.31928012196592737,4
58,0.38035857379075483,2.320622788655336e-06,5.237087423330548e-05,32,1,relu,58,0.3562382638454437,0.09800298271394439,0.5026531994342804,0.1430174045870372,0.3562382638454437,0.09800298271394439,0.5091179285352546,0.12317211971455465,0.7785825349133821,0.01783954902632904,0.5288101962784084,0.11977894609976301,0.61557585908195,0.07512611102536378,0.5777509929711648,0.08423192808595753,0.30555344191010236,0.10760298344399223,0.7715192744381201,0.056449254578650694,0.38312108178815085,0.21354235761253781,0.5557633178608345,0.10661424280718482,0.4391422985755494,0.1305601408842503,4
59,0.4935356708164872,2.0364187934521607e-05,0.00021344414161503244,8,1,relu,59,0.49642844796180724,0.03846378148165652,0.6191988587379456,0.09982276173137163,0.49642844796180724,0.03846378148165652,0.3064529202036314,0.036632396371837024,0.5212634985913575,0.04846729635000123,0.3228979972096209,0.05354904115435288,0.4569244632549637,0.039506607698060504,0.3449558863688737,0.07527155126599361,0.19790999840295875,0.04296425173202936,0.5971280462995894,0.03669282833956519,0.246911310222109,0.09819665975911493,0.44979062000160813,0.0985196838581899,0.3855619796282287,0.11090796544404016,4
